ra	dec	velocity	z	dist_v2
194.73376000000002	28.46363	5943	0.019825	31.20937073280351
195.50054	27.78267	7070	0.023583	31.37271899020117
195.04667	27.46009	6845	0.022833000000000003	31.62951240289496
194.92211	28.5072	8223	0.027429000000000002	31.632672410346157
194.52432	28.37097	7645	0.025502	32.59637158385105
194.40114	28.2334	6805	0.0227	32.91036602983498
195.55973999999998	28.101609999999997	5937	0.019804	32.93694248886163
194.59367	27.53231	4776	0.015931	32.98315039646584
195.52501999999998	27.76512	7251	0.024187	32.97888415156853
194.3406	27.8804	7428	0.024777	33.0197033607655
194.37496000000002	28.188059999999997	6934	0.023129	33.0341631143256
194.52845	27.57688	7467	0.024907	33.092185002967305
194.36846	28.17643	8182	0.027292	33.100752478739594
194.8346	27.435240000000004	7706	0.025704	33.326626629675516
195.54879	28.172390000000004	8950	0.029854000000000002	33.56959899424258
195.54287	28.19183	5742	0.019153	33.69366994509852
195.57017	27.845579999999998	7651	0.025521000000000002	33.70849286372444
194.54041999999998	27.549429999999997	7002	0.023356000000000002	33.90419273762615
194.54862	27.54245	7152	0.023856	33.94830490678301
194.64738	27.48325	6443	0.021491	33.975776029112474
195.16913	28.519	8901	0.029689999999999998	34.25795162376603
194.89864	28.551370000000002	7617	0.025408	34.36109022961846
195.6043	27.97227	7154	0.023863	34.51215259075727
194.4843	27.581359999999997	4959	0.01654	34.54361729794815
194.34779	27.76628	9132	0.030461000000000002	34.584296971992615
194.65771	27.464109999999998	6303	0.021024	34.73839723651509
195.55329	28.214840000000002	8202	0.027358999999999998	34.7372719210509
195.45158	27.60397	8223	0.027429000000000002	34.800830531649495
195.36122	28.43589	5753	0.019190000000000002	34.809259405057865
194.3242	27.81093	7084	0.02363	34.86776021623274
195.47388	27.62445	7887	0.026307999999999998	34.94217982500102
195.50433	27.65298	7102	0.02369	35.248251115675814
194.36727	27.700779999999998	6457	0.021539	35.32632713809497
194.80711000000002	27.40257	5675	0.018930000000000002	35.54345111394815
194.74747	27.41385	6584	0.021962	35.72119849542583
194.63362	27.45634	7053	0.023526	35.74453279456643
195.4189	27.5489	6535	0.0218	35.817690859132576
194.70391999999998	28.54001	6293	0.020992	36.0493123693969
194.32603999999998	27.747359999999997	7074	0.023596000000000002	36.08545963011093
195.63283	27.935540000000003	6637	0.022139	36.12806044492405
195.49346	28.354029999999998	8577	0.028610000000000003	36.31569536055078
195.09458	28.57447	6459	0.021544999999999998	36.40294389160131
194.69104	28.54293	6333	0.021125	36.465390391060225
195.53284	27.64831	6902	0.023023	36.6658575742004
195.64479	27.94919	5779	0.019277000000000002	36.70656611744207
195.64512	27.948790000000002	5779	0.019277000000000002	36.725341894250484
194.43014	27.5776	7209	0.024047	36.81705178534901
195.58968000000002	28.23077	5580	0.018613	36.88317952936172
194.35875	27.659390000000002	5095	0.016995	36.96231047226174
195.20802	27.405790000000003	6618	0.022075	37.05849126024803
194.31378	27.729840000000003	5746	0.019168	37.10208572947237
194.56363000000002	27.4647	7625	0.025434000000000002	37.2329541356705
194.38683	27.610329999999998	6087	0.020304	37.376672580017356
194.36463999999998	27.63627	8042	0.026825	37.44613671579018
195.0183	28.6035	6821	0.022754	37.527012957343736
194.72413	27.38865	7654	0.025531	37.547217700018784
195.59025	28.255979999999997	6814	0.022729	37.54749575698618
195.31233	28.52175	8439	0.02815	37.60900621129004
194.50651000000002	27.48967	7648	0.025511000000000002	37.819854393247205
195.66019	28.11458	7476	0.024937	38.297188240614155
194.26894	27.773020000000002	7544	0.025164	38.36341857849323
194.58555	27.42939	7578	0.025277	38.40940192284779
194.56276	28.521790000000003	6899	0.023012	38.46478311894391
194.27024	28.209690000000002	5169	0.017242	38.66484638233962
194.90561	27.33604	6953	0.023193000000000002	38.76133033700111
194.47652	27.490640000000003	5003	0.016687999999999998	38.79411502006402
194.41724	27.541	7206	0.024037	38.798183588079084
194.22141000000002	27.9295	6209	0.020711	38.897746667320035
194.42096	27.53438	6505	0.0217	38.926394132792765
195.2758	27.39783	8109	0.027049	38.949307823123114
195.68499	28.04535	6211	0.020718	38.96451706186166
195.53905	27.589370000000002	6444	0.021495	38.97248680576574
194.63192	27.39503	7554	0.025197	39.06283478857706
194.91721	28.630809999999997	5358	0.017872	39.05288915292127
195.55965	28.35264	8631	0.028789999999999996	39.083521454489386
194.4615	27.49087	7335	0.024467	39.30876140491336
195.53609	28.38712	7605	0.025368	39.31176871182126
194.26768	27.73005	8881	0.029624	39.34497067155419
194.50315	27.45399	7653	0.025528	39.62003585300157
194.33165	27.6138	7776	0.025938	39.653348206848264
195.1217	27.3332	8408	0.028045999999999998	39.87005728684933
194.31994	27.61846	7257	0.024207	40.018640554879944
194.47474	28.499809999999997	7324	0.02443	40.116664708608084
194.37748	27.543029999999998	7648	0.025511000000000002	40.29187605423127
194.27728000000002	28.296609999999998	6745	0.0225	40.46782548477735
194.27043999999998	27.67738	7820	0.026085	40.53484920164732
194.19113000000002	28.05162	6924	0.023094999999999997	40.581956495086935
194.63805	27.36437	6996	0.023336000000000003	40.591214101139485
194.52528	27.418940000000003	5749	0.019177	40.650437232327725
194.4863	27.4426	7724	0.025764	40.70684352679687
194.21821	28.188109999999998	6489	0.021646000000000002	40.84135611600384
194.35768000000002	27.546129999999998	5475	0.018262999999999998	40.97594404475151
195.02614	27.3007	7858	0.026211	40.984157895427316
194.17858	28.02045	6296	0.021001	41.0981912326467
194.34822	27.549940000000003	6039	0.020144	41.220479370384126
195.71974	27.866590000000002	8210	0.027386	41.21783318750549
195.37867	28.55675	6885	0.022966	41.23683891434739
194.39933	27.49325	7343	0.024494	41.47359384646789
194.26079	27.65669	6788	0.022642	41.562111793272976
194.36455	28.439690000000002	7820	0.026086	41.55281583505458
194.39958000000001	27.48917	7496	0.025004	41.63759883614793
194.43253	27.461479999999998	7195	0.024	41.651324043678386
194.4006	27.4848	7234	0.024130000000000002	41.78608197792139
194.40057	27.484809999999996	7239	0.024148	41.78677248722996
195.73571	28.07041	7759	0.025881	41.80078736929513
194.39119	28.482259999999997	6302	0.021021	42.282616483156524
194.38708	28.479440000000004	6784	0.022629	42.31597248286108
194.16188	28.08115	8126	0.027106	42.33307662536074
194.38314	28.476940000000003	6775	0.022599	42.35816821732599
195.15476	28.664140000000003	7077	0.023606	42.36804443980108
195.54643000000002	28.45662	6133	0.020459	42.421201855461135
194.52398	27.382740000000002	7285	0.0243	42.50771710963857
195.75365	28.032490000000003	5443	0.018156	42.524098250468576
194.16002	28.106279999999998	6465	0.021566	42.66604649251951
194.41138999999998	27.455240000000003	7588	0.025311	42.68127868138444
194.15376	27.884890000000002	6297	0.021006	42.75852287819177
194.49925	27.391990000000003	7375	0.0246	42.76654976416713
194.44062	27.429340000000003	8318	0.027745999999999996	42.840926765628666
194.35151000000002	27.49782	7362	0.024557	43.12600674298245
194.32383000000002	28.438809999999997	6910	0.023049	43.1550595637631
194.87548999999999	28.70014	7118	0.023743	43.360654129462745
194.3455	27.493	8241	0.027489	43.55722608980564
194.48549	27.3823	5193	0.017322	43.66039533795695
195.06513	27.256659999999997	7135	0.0238	43.8487340003902
194.1681	28.2178	8304	0.0277	43.91413845049529
194.12423	27.940009999999997	6668	0.022241999999999998	43.99232472814378
194.34028999999998	27.4863	7675	0.0256	44.033111733480794
194.35439	28.4959	7196	0.024003	44.23754899348575
194.34045	27.47485	6902	0.023023	44.49384705634627
195.67002	28.371309999999998	7406	0.024704	44.57838430099304
194.2117	27.62785	8113	0.027062	44.679607856357734
194.57758	27.310809999999996	7447	0.02484	44.87461997133109
194.69043	28.6926	6682	0.022289	44.90956459564092
195.55895	28.5071	6836	0.022802	44.97988804444187
195.77165	27.784129999999998	7671	0.025588	44.98720554150025
194.49159	27.350790000000003	8664	0.0289	45.05260704489301
195.6332	28.439329999999998	5982	0.019954	45.282055645259746
194.2681	27.525940000000002	8328	0.027779	45.46652028564181
194.11094	27.830640000000002	6297	0.021004	45.55007048116432
195.74767	28.27536	7142	0.023823	45.61189671622991
194.78566999999998	28.72822	7106	0.023702	45.71403572969406
195.81768	28.03042	6041	0.020151	45.8997766495021
194.64717	27.26486	7368	0.024577	45.92520526647279
194.14666	28.27545	6946	0.02317	46.18907043571152
195.34071	28.671940000000003	8694	0.029	46.25301808494497
195.80264	28.1725	7243	0.02416	46.425248815228265
194.14237	27.68735	6843	0.022826	46.47500571876891
194.45735	28.624259999999996	7495	0.025	46.65586584865417
194.28925	27.4664	7463	0.024894	46.85259132270861
195.35448	28.677229999999998	8762	0.029227	46.86210535654593
194.63291	27.252290000000002	7585	0.0253	46.90139278708294
194.35521	27.404609999999998	4857	0.0162	46.941823450143204
194.10959	27.727259999999998	6836	0.022802	47.25757058136949
195.84487	27.935979999999997	6016	0.020066999999999998	47.33983670280511
194.58064	28.698529999999998	5789	0.019309	47.34777509149099
195.29478999999998	27.24659	6226	0.020768000000000002	47.646204109215745
195.73887	28.37562	8853	0.029531	47.84119765210729
195.85554	28.014	7954	0.026532	47.85368112767736
194.08246	27.75103	6883	0.022959	48.19060681314721
194.05942	27.815590000000004	6669	0.022244999999999997	48.41084694168862
195.44925	28.660220000000002	8637	0.028810000000000002	48.46834095514584
195.65896999999998	28.50191	5756	0.0192	48.68517444088599
194.17664	27.54825	7573	0.025261000000000002	48.707515225683785
194.16021999999998	27.570940000000004	7596	0.025337000000000002	48.74310853714135
194.53846000000001	28.70859	7616	0.025404	48.85385169673552
194.61817	27.22097	7405	0.0247	48.93780578663681
194.04126000000002	27.84425	7646	0.025504	49.031308313739785
195.64658	27.43944	5400	0.018012	49.10953716082322
194.29483000000002	27.4049	6215	0.020731	49.1567593809528
194.23307	27.462390000000003	7627	0.025441	49.28916490042923
194.81836	27.158070000000002	6692	0.022322	49.874621382411505
194.05062	27.74548	6915	0.023066	49.90561663680024
194.39462	27.310309999999998	7442	0.024824000000000002	49.98824968829585
194.01142	28.04797	7397	0.024675	50.041112936145694
194.261	27.41258	7435	0.0248	50.13575741266436
195.71354	28.482440000000004	7007	0.023372999999999998	50.223625409709086
194.00648	28.03837	5629	0.018775999999999998	50.26122174687932
194.60542	27.199990000000003	8045	0.026835	50.357933202912456
194.14247	27.53895	7105	0.0237	50.54405137300736
193.999	27.955070000000003	8108	0.027047	50.581079511003566
194.65537	27.17625	7664	0.025564	50.79666622358858
195.83981	28.309040000000003	5519	0.018409000000000002	50.88265702249896
195.52299	27.29727	7258	0.02421	50.98185435344564
194.19603999999998	27.457309999999996	7285	0.0243	51.01797816758065
195.05836000000002	28.82817	7365	0.024567	51.151374050883554
195.25136	28.79216	8045	0.026835	51.17084107649317
193.98941000000002	27.90493	6551	0.021852	51.279644984147595
195.89985	28.166970000000003	6573	0.021925	51.35465631335451
194.48073	27.232020000000002	6473	0.021591	51.463525173912274
195.87511999999998	28.27471	6410	0.021381	51.881217944669636
194.25708999999998	27.372090000000004	7012	0.02339	51.97054912379513
195.8904	28.2394	8147	0.027175	51.97847860956009
194.03977	28.31089	7967	0.026575	52.221107714876226
194.19908	27.421	7762	0.025891	52.2683684702951
195.49725	28.70948	6079	0.020278	52.32450932185549
194.28195	27.34055	7288	0.02431	52.41317237065343
194.17054	27.44772	7310	0.024384	52.44239527275323
194.02542	27.678109999999997	4968	0.016571000000000002	52.462010038750066
195.93726999999998	28.084229999999998	5602	0.018686	52.493671491406545
194.81938	27.10608	8412	0.028058999999999997	52.95648317817353
194.02686	27.64805	7593	0.025327000000000002	53.04861251570752
193.95418	27.90587	6930	0.023116	53.134875606442584
195.96165	27.98838	6358	0.021208	53.4417478501724
194.11739	27.48312	8394	0.028	53.487259440441996
195.9604	28.05442	6299	0.021011000000000002	53.54022060740399
195.23	27.1216	6505	0.0217	53.609596788803714
194.00804	27.6645	6148	0.020507	53.61460076977114
195.791	28.489620000000002	5408	0.018039	53.79954345804437
195.10686	28.867820000000002	6795	0.022666	53.8427131586213
194.23573000000002	28.623359999999998	6566	0.021902	54.06323682004572
195.07976000000002	28.87815	7425	0.024766	54.26078696714604
193.94475	28.14395	6061	0.020217	54.2768662486868
195.95812	28.18573	6989	0.023313	54.60763520591912
195.9602	28.1786	6386	0.0213	54.62205075652711
193.95533999999998	27.75188	7271	0.024252000000000003	54.67276707816741
194.09079	28.48692	6595	0.022	54.77321334742287
195.63644	27.29556	7585	0.025301	54.85716073451697
194.91298	28.89552	6210	0.020714	54.93026386003644
194.65151	27.10414	8000	0.026685000000000004	54.985372077781186
194.06096000000002	27.5063	7451	0.024853999999999998	55.26559347361356
194.62608	28.85885	7973	0.026595	55.44241965932506
194.30865	27.253729999999997	5174	0.017259	55.463177585878974
193.94929	28.256109999999996	8107	0.027042	55.628591084308034
195.97863999999998	28.18765	6910	0.023049	55.691581770756756
194.09712	27.430940000000003	7915	0.0264	56.17221263386135
193.93447	27.716590000000004	7138	0.023809999999999998	56.31227824367151
194.01498999999998	28.43477	6833	0.022791	56.58926948538242
194.43749	27.155459999999998	7191	0.023987	56.600025646604784
194.91577	28.92657	6003	0.020024	56.786629162202
195.31566999999998	28.87218	7135	0.0238	56.80822682693441
194.06957	27.44598	6386	0.021301	56.846453443611644
193.99331999999998	28.40737	6014	0.020059	56.842792602813844
193.892	27.84167	7095	0.023666	56.87240939216095
194.30733	27.22455	6865	0.0229	56.89539807660291
195.01911	27.03247	6974	0.023263	57.001934785950695
196.0198	27.85052	6360	0.021215	57.09360500412381
195.79057	28.58352	6922	0.023089	57.152942933447626
196.03318000000002	27.964959999999998	6123	0.020424	57.24370020704336
193.89875	27.76714	6680	0.022282	57.3679322098036
194.56491	27.087220000000002	7855	0.0262	57.448311015361284
193.86739	27.949690000000004	6228	0.020776	57.56350821278006
194.19753	27.292279999999998	7787	0.025975	57.609330913411284
194.68006	28.910059999999998	8362	0.027893	57.591748874796295
195.97679	28.310540000000003	8017	0.026742000000000002	57.66315514541861
195.80697	27.36908	6371	0.021251	58.35556889717759
194.42055	27.127990000000004	5606	0.0187	58.48008621947763
195.64803999999998	28.745240000000003	6128	0.020441	58.74245367459291
195.13042	28.950390000000002	6895	0.023	58.92908066404596
195.13003	28.950540000000004	6988	0.023311000000000002	58.93470383624625
193.85438	27.798029999999997	7356	0.024537	59.285557827514
195.86633999999998	28.564220000000002	4786	0.015966	59.62215945962198
196.05368	28.19363	6412	0.021388	59.64463673781705
193.83333000000002	27.866690000000002	6973	0.023259000000000002	59.75398924877552
196.04228	28.24796	5955	0.019864	59.83116729192869
194.46396000000001	27.08103	7945	0.0265	59.924724455131795
194.28603999999999	27.173409999999997	5996	0.02	60.03759741313258
194.6612	27.0132	7015	0.0234	60.09182222110147
195.83252	28.61727	5954	0.019861	60.145146222006375
194.61289	27.02347	7549	0.025182	60.21892840537515
194.95524	26.97433	7072	0.02359	60.381952119481355
194.11906000000002	27.29128	7525	0.025101	60.63178751950059
193.8658	27.656129999999997	7051	0.02352	60.89358834445734
195.65563	27.176140000000004	5497	0.018336	61.04419877647021
194.36469	27.101490000000002	5576	0.0186	61.33955254900427
195.00496	26.95611	7173	0.023927	61.53710913549724
194.6285	26.994940000000003	7453	0.024859	61.61629334135696
194.14791	27.24176	5606	0.0187	61.6284243797877
194.55553999999998	28.948109999999996	7675	0.0256	61.71577826424131
194.48612	27.037440000000004	7419	0.024746999999999998	61.809726600105904
193.83719	27.66915	7105	0.0237	62.09094994397489
195.93683000000001	28.54591	7733	0.025796	62.07203260746049
194.76934	26.958190000000002	8111	0.027054	62.12485433960497
194.61602	28.974140000000002	7140	0.023816	62.20057222645935
193.81555	28.25194	6308	0.021041	62.357139699539374
194.14433	27.227559999999997	7197	0.024007	62.37712893450354
195.51845	28.894579999999998	8152	0.027192	62.421871233773636
193.87758	27.54427	7024	0.023429	62.81778989071967
193.80778	27.7089	6647	0.022172	62.91024577761509
193.88505	27.52512	7144	0.02383	62.952345263562535
195.60688000000002	28.85807	6693	0.022324	62.94103971664022
194.29983000000001	27.10333	7272	0.024257	63.07773115597515
194.18138000000002	27.17864	7630	0.025450999999999998	63.24562264765338
195.1648	29.01942	7289	0.024313	63.3157195253432
193.87126999999998	27.52143	6989	0.023313	63.70856663535014
194.099	27.234	6045	0.020165	63.7894477406395
194.40226	27.031370000000003	7339	0.024480000000000002	64.05883673012899
194.23253	27.11976	5486	0.0183	64.32280215825794
194.27399	27.089059999999996	7525	0.0251	64.55445084620123
194.39333	27.0254	5846	0.0195	64.59567341658219
195.87945	28.69043	6715	0.0224	64.86052222087109
193.73163	28.06686	6314	0.021061	64.89888956826962
194.01753	27.28554	5800	0.019347	64.90417154180506
193.73651999999998	28.12626	6305	0.021031	65.00524433216225
195.0147	26.898120000000002	5903	0.01969	65.03733120891704
196.04686999999998	27.490440000000003	5317	0.017736000000000002	65.11122750174148
196.13063	28.301920000000003	7795	0.026	65.21498714238413
194.55416	26.9495	6655	0.0222	65.4144514866861
193.84403999999998	28.4679	7010	0.023383	65.51234148416734
194.1164	27.17499	8784	0.0293	65.7021758971865
194.82617	26.88989	5466	0.018231999999999998	65.79608017558903
194.33954	27.023	8009	0.026715	66.0899765518339
195.43325	28.99955	6386	0.0213	66.16831918004613
194.52342	29.017359999999996	7703	0.025693999999999998	66.19689985798229
196.07676999999998	28.468140000000002	7740	0.025818	66.21510959924427
194.2069	27.09392	6934	0.023129	66.38329283818884
195.19817	29.06725	7524	0.025099	66.46154806945916
194.58449	26.92065	6835	0.0228	66.56107727398285
193.86236	27.42251	7184	0.023964	66.92317273646435
194.64203999999998	26.899859999999997	8124	0.0271	66.93123942637865
194.49424	26.93927	7638	0.025477	67.09016630995801
193.7407	28.308429999999998	6304	0.021028	67.08656197329708
194.52854	29.03458	7277	0.024275	67.07746049884992
194.28818	27.02948	7015	0.0234	67.15086204323782
194.43215	29.00321	6930	0.023115	67.21933802515848
194.43167	29.00331	6895	0.023	67.23515502392843
196.0547	28.54245	8116	0.027070999999999998	67.27171287104453
195.29	29.06553	8364	0.0279	67.4702382491932
194.18083000000001	27.088109999999997	5066	0.0169	67.49878361481625
195.291	29.06611	8429	0.028117000000000003	67.51768861548696
193.90661	27.3414	6332	0.021121	67.5557821078258
194.3455	26.98775	8358	0.027879	67.787468281148
193.67443	28.045959999999997	7680	0.025617	67.84189539078251
196.06571	28.545379999999998	8385	0.027968	67.8627764045032
195.84415	28.796529999999997	7909	0.026381	67.88546048776088
194.5132	26.915979999999998	8238	0.027479000000000003	68.04041667583606
193.85218999999998	28.57125	7802	0.026024000000000002	68.11185459562716
194.4338	29.02038	7935	0.026469	68.12497862739147
194.19586	27.056929999999998	6386	0.0213	68.52267655705893
194.27917	28.95836	8270	0.027587	68.5876850710972
195.43072	29.04467	7095	0.023666	68.62617668584397
194.32728999999998	26.97958	7307	0.024375	68.68405615171649
195.3337	26.8867	8094	0.027	68.69810239588664
194.17513	27.061	7495	0.025	68.98105351485171
194.45583	29.04503	6895	0.023	69.03118819265487
194.2109	28.929840000000002	8064	0.0269	69.10705015743547
194.9764	26.819979999999997	7994	0.026664999999999998	69.65394202591476
194.18133	27.03476	5586	0.018633	70.05581314348969
193.72369	28.41698	7425	0.024766999999999997	70.0793468207202
195.48811	29.04993	7195	0.024	70.08175732334301
193.92208	27.250759999999996	7115	0.023733	70.15896646914831
193.75349	27.48338	6975	0.023266	70.34764359781732
194.17677	27.03101	7645	0.0255	70.3807899007049
194.01656	27.150440000000003	7337	0.024474	70.44581364277703
194.59998000000002	29.11515	9324	0.0311	70.56508239136181
194.13351	27.055590000000002	6130	0.020447	70.58786664832547
194.75762	26.81567	7164	0.023896	70.67239804691629
195.44613	29.0767	6922	0.02309	70.7105867346072
194.3291	26.9376	7645	0.0255	70.85508912573135
195.84643	28.864179999999998	6569	0.021913	70.93794724594684
193.65596000000002	27.692009999999996	8453	0.028196	70.96586157484995
193.93454	28.754640000000002	8249	0.027514999999999998	71.04752067558277
194.8421	26.797109999999996	6476	0.0216	71.26060274660402
194.50993	26.85952	7338	0.024477000000000002	71.28997330077705
194.57583	29.128059999999998	7879	0.026281	71.65486953207194
194.57599	29.1288	7909	0.026382	71.69517051651438
193.7139	27.4945	7015	0.0234	71.98113729016458
193.85188	27.280479999999997	6535	0.0218	72.05126220898298
194.29748	29.045070000000003	7525	0.0251	72.61541424569909
195.39	29.130609999999997	7387	0.024640000000000002	72.73609523771418
193.63828	27.632759999999998	7372	0.02459	72.83256225846819
193.5814	28.09132	6773	0.022591999999999998	72.94383795518124
194.42931000000002	26.8524	6408	0.021375	73.21926343507288
193.72987	27.412709999999997	7863	0.026227999999999998	73.37529159439012
193.59476999999998	27.7445	7102	0.02369	73.42922129539049
194.48017	26.830779999999997	8244	0.0275	73.44875777257396
193.56983	28.0766	6987	0.023306	73.48460911107794
193.63733	28.37678	7033	0.023459999999999998	73.53261359721024
194.25338	26.921190000000003	6805	0.0227	73.68132404112635
194.0492	28.91677	7045	0.0235	73.67476245729829
196.11063000000001	27.304309999999997	5500	0.018346	73.70512976478061
194.28011	29.062790000000003	7587	0.025308	73.98549314587186
194.44029	29.129990000000003	7504	0.025031	74.06339848527203
196.14901	28.62773	6694	0.022328999999999998	74.15211975300599
194.25276000000002	29.05402	7516	0.025071	74.23134055193763
195.19847	29.20079	9294	0.031	74.33868947849874
194.11608	26.98733	6463	0.021558	74.41137521298262
196.26377	27.537059999999997	6603	0.022025	74.5085790611355
194.25675	29.062620000000003	7495	0.025	74.57492979668467
194.66637	26.7595	7467	0.024907	74.84689301583364
193.54162	28.092509999999997	6333	0.021125	75.04795954731983
194.446	29.14951	7151	0.023853	75.04651245507706
194.5295	26.78714	7255	0.0242	75.08412845433298
194.97333999999998	29.23315	7135	0.0238	75.15495647145227
193.95739	27.088859999999997	6847	0.022838999999999998	75.29514709025659
193.68739	27.411070000000002	7748	0.025843	75.42610929817799
194.54204	26.776709999999998	6745	0.0225	75.48503492059002
195.66121	29.075609999999998	6659	0.022211	75.55993163918136
195.92588999999998	28.905509999999996	6685	0.0223	75.5849819900979
194.12139	26.957009999999997	7056	0.023536	75.71425754457776
196.30163000000002	27.56976	6909	0.023046	75.71798399843621
194.21308	26.898940000000003	6249	0.020844	75.92911729114225
194.79252	26.720390000000002	7340	0.024485	76.10063066236671
196.28525	27.512809999999998	7177	0.02394	76.10681024613234
195.43053	29.178359999999998	7075	0.0236	76.13623771986876
195.51393000000002	29.15049	8071	0.026920999999999997	76.15656530052073
196.09265	28.7641	5528	0.01844	76.34644423666845
194.15006	26.90478	7915	0.0264	77.43046452883758
193.78842	27.205109999999998	7893	0.026327999999999997	77.46432836780832
193.83664	27.14968	6272	0.020921000000000002	77.53757958502175
194.90034	29.272059999999996	8154	0.0272	77.53167686886577
196.12141	28.76418	8034	0.0268	77.55137548820868
196.2053	28.661179999999998	7877	0.026276	77.72756362628937
196.09452	28.81077	7920	0.026418	78.16738955922915
196.07009	28.850740000000002	7509	0.025047	78.7384931101961
195.12147	26.675359999999998	7200	0.024017	78.83281054006383
193.47475	28.18658	7693	0.025661	79.22349745140531
193.75191999999998	27.19385	7435	0.0248	79.42689130128595
193.65437	27.317529999999998	7506	0.025036000000000003	79.66966815896568
196.45356999999998	28.106540000000003	7313	0.024394	79.81784191742285
196.27685	28.64129	5546	0.0185	80.37813832490117
196.27767	28.641140000000004	5442	0.018153	80.41143031840068
193.6031	27.36396	7839	0.026147000000000004	80.71384781165885
196.47287	28.112440000000003	7439	0.024814	80.866970570524
196.32317	28.582720000000002	7817	0.026074	80.90416607328707
194.00828	26.920820000000003	5730	0.019114	81.08233126715976
195.88929	29.0605	7572	0.025256999999999998	81.44638664294011
193.43364	27.78085	6640	0.022149000000000002	81.46929357796174
196.31411	28.62643	6574	0.021929	81.67380669582099
193.48073	28.39387	7426	0.024771	81.71360723317473
195.5175	29.25345	7315	0.0244	81.94783273671906
194.53858	26.6641	7314	0.024397	82.02694482422578
194.11966999999999	29.137079999999997	9493	0.031664	82.11436189995935
195.35215	29.30837	7153	0.02386	82.38567508765911
195.35375	29.31111	7071	0.023586000000000003	82.56606413364858
196.26058	28.739	8413	0.028063	82.67940528239451
195.35526000000002	29.31377	6946	0.023169	82.74062022006258
193.40781	27.7843	5109	0.017041999999999998	82.79349195101439
193.9725	29.06591	9863	0.0329	83.13614949286577
194.36158	26.69391	7248	0.024177	83.39471074168918
193.39819	27.75876	7463	0.024894	83.53864282688319
193.56679	27.303690000000003	6413	0.021391	84.13630338569222
196.04261	29.01543	6595	0.022	84.5873276862647
196.47116	27.55208	5660	0.01888	84.6007257185046
194.18001	26.74196	6950	0.023183000000000002	84.97559981654238
193.40582	27.61515	7073	0.023593	84.99843955403676
193.90393	26.91165	5937	0.019805	85.05702404104898
195.48264	29.32279	7075	0.0236	85.2165691364399
193.44518	27.48755	5096	0.017	85.36935696251356
194.154	26.74233	6086	0.0203	85.63672487257473
193.37618999999998	27.67522	5919	0.019744	85.65350484634861
196.54616000000001	27.70015	6741	0.022486000000000003	86.18148191250086
196.12216999999998	28.9875	7226	0.024103	86.31554486101734
196.58081	28.052509999999998	7266	0.024237	86.32706141125223
196.07468	29.02954	6835	0.0228	86.35703336685127
193.32746	28.21139	6148	0.020507	87.14750855067126
196.16148	28.972659999999998	7585	0.0253	87.20139724005479
195.64833000000002	26.66224	7372	0.02459	87.3584569616298
193.30251	28.00398	6025	0.020096	87.45734200986332
193.44432	27.385790000000004	8317	0.027742000000000003	87.7484660752221
193.29788	27.83778	6926	0.023103	88.17687459989034
193.67338999999998	27.04148	7098	0.023675	88.38952565860053
194.79577	29.448179999999997	7165	0.0239	88.4372560328424
195.02735	29.462659999999996	6540	0.021815	89.0038459431689
194.00732	26.75662	5722	0.019087	89.0690986775908
195.04468	29.466490000000004	6892	0.022989	89.27801191441364
193.73092	29.01238	6404	0.02136	89.35626476685458
194.08541	26.70403	6558	0.021875	89.47479981554763
193.34783000000002	27.51308	7191	0.023985	89.73647647964138
193.28133	28.24125	7195	0.024	89.84111748690263
193.59283	27.084190000000003	8427	0.028109	90.17014591360399
196.65164	27.87296	6248	0.020841	90.27774444353899
196.52293999999998	28.59295	7944	0.026498	90.7148058531767
195.04357	26.46115	6625	0.0221	91.30044736049773
193.57923	27.068040000000003	8365	0.027902999999999997	91.33382735614323
196.65438999999998	28.23475	6505	0.0217	91.3214956184366
194.08445	29.300140000000003	6685	0.0223	91.42920214185297
193.43953	27.24965	6902	0.023023	91.64339834580892
194.21331	29.378190000000004	7165	0.0239	92.44953456788605
193.83518	26.7999	6837	0.022806	92.55116301839448
196.65503999999999	28.337590000000002	6596	0.022002	92.54292515637935
194.38003	26.51217	7230	0.024117	93.26228437177659
193.65341	26.93488	5913	0.019724000000000002	93.40770156398872
193.19283000000001	27.906809999999997	5826	0.019433000000000002	93.4042029438291
193.21087	27.7459	6000	0.020013	93.47898540030113
196.52688	28.70177	5549	0.018508	93.69614230467224
193.523	27.06863	7585	0.025301	93.72462347319743
196.15436	29.146720000000002	5791	0.019316999999999997	94.34988438358987
193.22328000000002	28.371270000000003	7061	0.023553	94.4405219099579
195.60151000000002	29.4516	7813	0.026062000000000002	94.62045478374517
196.43911	28.87095	8021	0.026755	94.87642516793655
196.439	28.87133	7959	0.02655	94.88434997960154
196.23649	29.09245	6085	0.020297	95.00489319125774
196.31741	29.015629999999998	9953	0.0332	95.03327631370492
193.52493	27.018929999999997	8516	0.028406	95.4281852936352
196.56313	28.7123	5856	0.019533000000000002	95.6825904311383
196.52171	28.787440000000004	6890	0.022984	95.9128831223987
196.66626000000002	28.517509999999998	8094	0.027	96.1061832243949
196.24325	29.12224	5968	0.019906999999999998	96.5121470621329
196.57588	27.25505	7558	0.025211	96.63711101209435
196.33154	29.04741	5336	0.0178	96.83962621218855
195.61583000000002	29.48759	7105	0.0237	96.90411513501682
194.12046	26.543459999999996	7733	0.025793	96.99516760973512
